timestamp_ns,tier,core_utilization_pct,memory_used_bytes,memory_capacity_bytes,packets_processed,packets_queued,packets_dropped
63583291104669,S,0,0,4194304,0,0,0
63583301129320,S,0,0,4194304,0,0,0
63583311175607,S,0,0,4194304,0,0,0
63583321315790,S,0,0,4194304,0,0,0
63583331372729,S,0,0,4194304,0,0,0
63583341414966,S,0,0,4194304,0,0,0
63583352519239,S,0,0,4194304,0,0,0
63583362552827,S,0,0,4194304,0,0,0
63583372852115,S,0,0,4194304,0,0,0
63583383060536,S,0,0,4194304,0,0,0
63583393173663,S,0,0,4194304,0,0,0
63583403366275,S,0,0,4194304,0,0,0
63583413408491,S,0,0,4194304,0,0,0
63583423523370,S,0,0,4194304,0,0,0
63583433736258,S,0,0,4194304,0,0,0
63583443797610,S,0,0,4194304,0,0,0
63583454142143,S,0,0,4194304,0,0,0
63583464186673,S,0,0,4194304,0,0,0
63583474408092,S,0,0,4194304,0,0,0
63583484579126,S,0,0,4194304,0,0,0
63583494662490,S,0,0,4194304,0,0,0
63583504800268,S,0,0,4194304,0,0,0
63583514805548,S,0,0,4194304,0,0,0
63583524976291,S,0,0,4194304,0,0,0
63583534996625,S,0,0,4194304,0,0,0
63583545092149,S,0,0,4194304,0,0,0
63583555476457,S,0,0,4194304,0,0,0
63583565706586,S,0,0,4194304,0,0,0
63583576006690,S,0,0,4194304,0,0,0
63583586133700,S,0,0,4194304,0,0,0
63583596443170,S,0,0,4194304,0,0,0
63583606863070,S,0,0,4194304,0,0,0
63583617153961,S,0,0,4194304,0,0,0
63583627173563,S,0,0,4194304,0,0,0
63583637420945,S,0,0,4194304,0,0,0
63583647786506,S,0,0,4194304,0,0,0
63583658111626,S,0,0,4194304,0,0,0
63583668478482,S,0,0,4194304,0,0,0
63583678567712,S,0,0,4194304,0,0,0
63583688675844,S,0,0,4194304,0,0,0
63583698841771,S,0,0,4194304,0,0,0
63583708904575,S,0,0,4194304,0,0,0
63583719342997,S,0,0,4194304,0,0,0
63583729436352,S,0,0,4194304,0,0,0
63583739773929,S,0,0,4194304,0,0,0
63583749914784,S,0,0,4194304,0,0,0
63583760085281,S,0,0,4194304,0,0,0
63583770414976,S,0,0,4194304,0,0,0
63583780534883,S,0,0,4194304,0,0,0
63583790562314,S,0,0,4194304,0,0,0
63583800819733,S,0,0,4194304,0,0,0
63583811018300,S,0,0,4194304,0,0,0
63583821403660,S,0,0,4194304,0,0,0
63583831688194,S,0,0,4194304,0,0,0
63583841874150,S,0,0,4194304,0,0,0
63583852067343,S,0,0,4194304,0,0,0
63583862672116,S,0,0,4194304,0,0,0
63583872760651,S,0,0,4194304,0,0,0
63583882905681,S,0,0,4194304,0,0,0
63583893207774,S,0,0,4194304,0,0,0
63583903369920,S,0,0,4194304,0,0,0
63583913643240,S,0,0,4194304,0,0,0
63583923962406,S,0,0,4194304,0,0,0
63583934151340,S,0,0,4194304,0,0,0
63583944356578,S,0,0,4194304,0,0,0
63583954720101,S,0,0,4194304,0,0,0
63583965093039,S,0,0,4194304,0,0,0
63583975284429,S,0,0,4194304,0,0,0
63583985584009,S,0,0,4194304,0,0,0
63583995596093,S,0,0,4194304,0,0,0
63584005682257,S,0,0,4194304,0,0,0
63584015732472,S,0,0,4194304,0,0,0
63584025733552,S,0,0,4194304,0,0,0
63584036125588,S,0,0,4194304,0,0,0
63584046339825,S,0,0,4194304,0,0,0
63584056364648,S,0,0,4194304,0,0,0
63584066845943,S,0,0,4194304,0,0,0
63584077083089,S,0,0,4194304,0,0,0
63584087197196,S,0,0,4194304,0,0,0
63584098014694,S,0,0,4194304,0,0,0
63584108516723,S,0,0,4194304,0,0,0
63584118735844,S,0,0,4194304,0,0,0
63584129007254,S,0,0,4194304,0,0,0
63584139527758,S,0,0,4194304,0,0,0
63584150583155,S,0,0,4194304,0,0,0
63584160858354,S,0,0,4194304,0,0,0
63584171191276,S,0,0,4194304,0,0,0
63584181542636,S,0,0,4194304,0,0,0
63584191835894,S,0,0,4194304,0,0,0
63584201995578,S,0,0,4194304,0,0,0
63584212537515,S,0,0,4194304,0,0,0
63584222691378,S,0,0,4194304,0,0,0
63584233275718,S,0,0,4194304,0,0,0
63584243282831,S,0,0,4194304,0,0,0
63584253575123,S,0,0,4194304,0,0,0
63584265158981,S,0,0,4194304,0,0,0
63584275603146,S,0,0,4194304,0,0,0
63584285615747,S,0,0,4194304,0,0,0
63584296280414,S,0,0,4194304,0,0,0
63584306305617,S,0,0,4194304,0,0,0
63584316327642,S,0,0,4194304,0,0,0
63584326336164,S,0,0,4194304,0,0,0
63584336757616,S,0,0,4194304,0,0,0
63584346897739,S,0,0,4194304,0,0,0
63584357293332,S,0,0,4194304,0,0,0
63584367735539,S,0,0,4194304,0,0,0
63584378209766,S,0,0,4194304,0,0,0
63584388620850,S,0,0,4194304,0,0,0
63584399317577,S,0,0,4194304,0,0,0
63584409939967,S,0,0,4194304,0,0,0
63584420078039,S,0,0,4194304,0,0,0
63584430560130,S,0,0,4194304,0,0,0
63584441182987,S,0,0,4194304,0,0,0
63584452149229,S,0,0,4194304,0,0,0
63584462612983,S,0,0,4194304,0,0,0
63584472885522,S,0,0,4194304,0,0,0
63584483112511,S,0,0,4194304,0,0,0
63584493354763,S,0,0,4194304,0,0,0
63584503894938,S,0,0,4194304,0,0,0
63584514081858,S,0,0,4194304,0,0,0
63584524258018,S,0,0,4194304,0,0,0
63584534561071,S,0,0,4194304,0,0,0
63584545127018,S,0,0,4194304,0,0,0
63584555145386,S,0,0,4194304,0,0,0
63584565275796,S,0,0,4194304,0,0,0
63584575484427,S,0,0,4194304,0,0,0
63584585569193,S,0,0,4194304,0,0,0
63584595951775,S,0,0,4194304,0,0,0
63584606435299,S,0,0,4194304,0,0,0
63584616975293,S,0,0,4194304,0,0,0
63584627800327,S,0,0,4194304,0,0,0
63584638353089,S,0,0,4194304,0,0,0
63584648916729,S,0,0,4194304,0,0,0
63584659449751,S,0,0,4194304,0,0,0
63584669473157,S,0,0,4194304,0,0,0
63584680158129,S,0,0,4194304,0,0,0
63584690605147,S,0,0,4194304,0,0,0
63584701234902,S,0,0,4194304,0,0,0
63584711285551,S,0,0,4194304,0,0,0
63584721430150,S,0,0,4194304,0,0,0
63584732255544,S,0,0,4194304,0,0,0
63584742511210,S,0,0,4194304,0,0,0
63584752907229,S,0,0,4194304,0,0,0
63584762994819,S,0,0,4194304,0,0,0
63584773213826,S,0,0,4194304,0,0,0
63584783608912,S,0,0,4194304,0,0,0
63584794056494,S,0,0,4194304,0,0,0
63584804794902,S,0,0,4194304,0,0,0
63584815070535,S,0,0,4194304,0,0,0
63584825598739,S,0,0,4194304,0,0,0
63584835662861,S,0,0,4194304,0,0,0
63584846537775,S,0,0,4194304,0,0,0
63584857195209,S,0,0,4194304,0,0,0
63584867330408,S,0,0,4194304,0,0,0
63584877820366,S,0,0,4194304,0,0,0
63584887903762,S,0,0,4194304,0,0,0
63584898345945,S,0,0,4194304,0,0,0
63584908365962,S,0,0,4194304,0,0,0
63584918818506,S,0,0,4194304,0,0,0
63584929327019,S,0,0,4194304,0,0,0
63584939432841,S,0,0,4194304,0,0,0
63584949538258,S,0,0,4194304,0,0,0
63584959855041,S,0,0,4194304,0,0,0
63584970327490,S,0,0,4194304,0,0,0
63584980905669,S,0,0,4194304,0,0,0
63584991296830,S,0,0,4194304,0,0,0
63585001699963,S,0,0,4194304,0,0,0
63585012470718,S,0,0,4194304,0,0,0
63585022638082,S,0,0,4194304,0,0,0
63585033436793,S,0,0,4194304,0,0,0
63585044217526,S,0,0,4194304,0,0,0
63585054335265,S,0,0,4194304,0,0,0
63585064389997,S,0,0,4194304,0,0,0
63585075022199,S,0,0,4194304,0,0,0
63585085117457,S,0,0,4194304,0,0,0
63585096382876,S,0,0,4194304,0,0,0
63585107186890,S,0,0,4194304,0,0,0
63585117727043,S,0,0,4194304,0,0,0
63585128426304,S,0,0,4194304,0,0,0
63585139017196,S,0,0,4194304,0,0,0
63585149940705,S,0,0,4194304,0,0,0
63585160510537,S,0,0,4194304,0,0,0
63585170765162,S,0,0,4194304,0,0,0
63585182023952,S,0,0,4194304,0,0,0
63585192209506,S,0,0,4194304,0,0,0
63585202313682,S,0,0,4194304,0,0,0
63585212949970,S,0,0,4194304,0,0,0
63585223707605,S,0,0,4194304,0,0,0
63585234755440,S,0,0,4194304,0,0,0
63585245461696,S,0,0,4194304,0,0,0
63585255860285,S,0,0,4194304,0,0,0
63585266413467,S,0,0,4194304,0,0,0
63585276854044,S,0,0,4194304,0,0,0
63585287417046,S,0,0,4194304,0,0,0
63585298183137,S,0,0,4194304,0,0,0
63585308494984,S,0,0,4194304,0,0,0
63585319074450,S,0,0,4194304,0,0,0
63585329693671,S,0,0,4194304,0,0,0
63585340384073,S,0,0,4194304,0,0,0
63585350534014,S,0,0,4194304,0,0,0
63585360764640,S,0,0,4194304,0,0,0
63585371011265,S,0,0,4194304,0,0,0
63585381392533,S,0,0,4194304,0,0,0
63585391580233,S,0,0,4194304,0,0,0
63585401962981,S,0,0,4194304,0,0,0
63585412875835,S,0,0,4194304,0,0,0
63585423267205,S,0,0,4194304,0,0,0
63585433562275,S,0,0,4194304,0,0,0
