operation_id,primitive_type,placement_config,start_time_ns,end_time_ns,latency_ns,tier_path,num_tier_crossings,was_exception,exception_type
117,2,unknown,712534695,712545372,10677,S,1,0,0
118,2,unknown,712552357,712563033,10676,S,1,0,0
119,2,unknown,712570017,712580694,10677,S,1,0,0
120,2,unknown,712587679,712598355,10676,S,1,0,0
121,2,unknown,712605340,712616016,10676,S,1,0,0
122,2,unknown,712623000,712633677,10677,S,1,0,0
123,2,unknown,712640661,712651338,10677,S,1,0,0
124,2,unknown,712658323,712668999,10676,S,1,0,0
125,2,unknown,712675984,712686660,10676,S,1,0,0
126,2,unknown,712693644,712704321,10677,S,1,0,0
127,2,unknown,712711305,712721982,10677,S,1,0,0
128,2,unknown,712728967,712740130,11163,S,1,0,0
129,2,unknown,712747114,712757790,10676,S,1,0,0
130,2,unknown,712764765,712775451,10686,S,1,0,0
131,2,unknown,712782427,712793102,10675,S,1,0,0
132,2,unknown,712800078,712810752,10674,S,1,0,0
133,2,unknown,712817728,712828854,11126,S,1,0,0
134,2,unknown,712835830,712846504,10674,S,1,0,0
135,2,unknown,712853480,712864155,10675,S,1,0,0
136,2,unknown,712871131,712881805,10674,S,1,0,0
137,2,unknown,712888781,712899456,10675,S,1,0,0
138,2,unknown,712906432,712917558,11126,S,1,0,0
139,2,unknown,712924534,712935209,10675,S,1,0,0
140,2,unknown,712942185,712952859,10674,S,1,0,0
141,2,unknown,712959835,712970511,10676,S,1,0,0
142,2,unknown,712977486,712988161,10675,S,1,0,0
143,2,unknown,712995433,713006560,11127,S,1,0,0
144,2,unknown,713013535,713024211,10676,S,1,0,0
145,2,unknown,713031186,713041862,10676,S,1,0,0
146,2,unknown,713048837,713059512,10675,S,1,0,0
147,2,unknown,713066488,713077162,10674,S,1,0,0
148,2,unknown,713094773,713105450,10677,S,1,0,0
149,2,unknown,713112435,713123111,10676,S,1,0,0
150,2,unknown,713130096,713140772,10676,S,1,0,0
151,2,unknown,713147756,713158433,10677,S,1,0,0
152,2,unknown,713165418,713176094,10676,S,1,0,0
153,2,unknown,713183079,713193755,10676,S,1,0,0
154,2,unknown,713200739,713211416,10677,S,1,0,0
155,2,unknown,713218401,713229077,10676,S,1,0,0
156,2,unknown,713236062,713246738,10676,S,1,0,0
157,2,unknown,713253722,713264399,10677,S,1,0,0
158,2,unknown,713271383,713282060,10677,S,1,0,0
159,2,unknown,713289045,713299721,10676,S,1,0,0
160,2,unknown,713306705,713317858,11153,S,1,0,0
161,2,unknown,713324843,713335519,10676,S,1,0,0
162,2,unknown,713342503,713353180,10677,S,1,0,0
163,2,unknown,713360165,713370841,10676,S,1,0,0
164,2,unknown,713377826,713388502,10676,S,1,0,0
165,2,unknown,713395486,713406163,10677,S,1,0,0
166,2,unknown,713413147,713423824,10677,S,1,0,0
167,2,unknown,713430809,713441485,10676,S,1,0,0
168,2,unknown,713448469,713459145,10676,S,1,0,0
169,2,unknown,713466129,713476806,10677,S,1,0,0
170,2,unknown,713483791,713494467,10676,S,1,0,0
171,2,unknown,713501451,713512128,10677,S,1,0,0
172,2,unknown,713520925,713531602,10677,S,1,0,0
173,2,unknown,713538587,713549263,10676,S,1,0,0
174,2,unknown,713556247,713566924,10677,S,1,0,0
175,2,unknown,713573909,713584585,10676,S,1,0,0
176,2,unknown,713591570,713602514,10944,S,1,0,0
177,2,unknown,713609499,713620175,10676,S,1,0,0
178,2,unknown,713627159,713637836,10677,S,1,0,0
179,2,unknown,713644821,713655497,10676,S,1,0,0
180,2,unknown,713662482,713673158,10676,S,1,0,0
181,2,unknown,713680142,713690819,10677,S,1,0,0
182,2,unknown,713697803,713708480,10677,S,1,0,0
183,2,unknown,713715465,713726141,10676,S,1,0,0
184,2,unknown,713733125,713743801,10676,S,1,0,0
185,2,unknown,713750785,713761462,10677,S,1,0,0
186,2,unknown,713768446,713779123,10677,S,1,0,0
187,2,unknown,713786108,713796784,10676,S,1,0,0
188,2,unknown,713803768,713814444,10676,S,1,0,0
189,2,unknown,713821428,713832105,10677,S,1,0,0
190,2,unknown,713839090,713849766,10676,S,1,0,0
191,2,unknown,713856750,713867427,10677,S,1,0,0
192,2,unknown,713874411,713885566,11155,S,1,0,0
193,2,unknown,713892550,713903227,10677,S,1,0,0
194,2,unknown,713910211,713920888,10677,S,1,0,0
195,2,unknown,713927873,713938549,10676,S,1,0,0
196,2,unknown,713945533,713956209,10676,S,1,0,0
197,2,unknown,713963193,713973870,10677,S,1,0,0
198,2,unknown,713980855,713991531,10676,S,1,0,0
199,2,unknown,713998515,714009192,10677,S,1,0,0
