timestamp_ns,tier,core_utilization_pct,memory_used_bytes,memory_capacity_bytes,packets_processed,packets_queued,packets_dropped
61048426826599,S,0,0,4194304,0,0,0
61048437348622,S,0,0,4194304,0,0,0
61048447493810,S,0,0,4194304,0,0,0
61048457523752,S,0,0,4194304,0,0,0
61048468213036,S,0,0,4194304,0,0,0
61048478327294,S,0,0,4194304,0,0,0
61048488759744,S,0,0,4194304,0,0,0
61048499373107,S,0,0,4194304,0,0,0
61048509441309,S,0,0,4194304,0,0,0
61048519628463,S,0,0,4194304,0,0,0
61048529778643,S,0,0,4194304,0,0,0
61048539987969,S,0,0,4194304,0,0,0
61048550165578,S,0,0,4194304,0,0,0
61048560289688,S,0,0,4194304,0,0,0
61048570387212,S,0,0,4194304,0,0,0
61048580908478,S,0,0,4194304,0,0,0
61048591001243,S,0,0,4194304,0,0,0
61048601050902,S,0,0,4194304,0,0,0
61048611185774,S,0,0,4194304,0,0,0
61048621337313,S,0,0,4194304,0,0,0
61048631348867,S,0,0,4194304,0,0,0
61048641380195,S,0,0,4194304,0,0,0
61048651428347,S,0,0,4194304,0,0,0
61048661603777,S,0,0,4194304,0,0,0
61048671685613,S,0,0,4194304,0,0,0
61048681850653,S,0,0,4194304,0,0,0
61048692377332,S,0,0,4194304,0,0,0
61048703010784,S,0,0,4194304,0,0,0
61048713180253,S,0,0,4194304,0,0,0
61048723341855,S,0,0,4194304,0,0,0
61048733482899,S,0,0,4194304,0,0,0
61048743575373,S,0,0,4194304,0,0,0
61048753818700,S,0,0,4194304,0,0,0
61048764388756,S,0,0,4194304,0,0,0
61048774649875,S,0,0,4194304,0,0,0
61048784862738,S,0,0,4194304,0,0,0
61048794925808,S,0,0,4194304,0,0,0
61048805191199,S,0,0,4194304,0,0,0
61048815896684,S,0,0,4194304,0,0,0
61048826198537,S,0,0,4194304,0,0,0
61048837041803,S,0,0,4194304,0,0,0
61048847852192,S,0,0,4194304,0,0,0
61048858138705,S,0,0,4194304,0,0,0
61048868247081,S,0,0,4194304,0,0,0
61048878291401,S,0,0,4194304,0,0,0
61048888300551,S,0,0,4194304,0,0,0
61048898950186,S,0,0,4194304,0,0,0
61048909512056,S,0,0,4194304,0,0,0
61048919583499,S,0,0,4194304,0,0,0
61048929933962,S,0,0,4194304,0,0,0
61048940134726,S,0,0,4194304,0,0,0
61048950556716,S,0,0,4194304,0,0,0
61048960853940,S,0,0,4194304,0,0,0
61048971296413,S,0,0,4194304,0,0,0
61048981345075,S,0,0,4194304,0,0,0
61048991979237,S,0,0,4194304,0,0,0
61049002260359,S,0,0,4194304,0,0,0
61049012785105,S,0,0,4194304,0,0,0
61049023182119,S,0,0,4194304,0,0,0
61049033305453,S,0,0,4194304,0,0,0
61049043359020,S,0,0,4194304,0,0,0
61049053430720,S,0,0,4194304,0,0,0
61049063635416,S,0,0,4194304,0,0,0
61049073703339,S,0,0,4194304,0,0,0
61049084030398,S,0,0,4194304,0,0,0
61049094503595,S,0,0,4194304,0,0,0
61049104824432,S,0,0,4194304,0,0,0
61049115401994,S,0,0,4194304,0,0,0
61049126030930,S,0,0,4194304,0,0,0
61049136095206,S,0,0,4194304,0,0,0
