timestamp_ns,tier,core_utilization_pct,memory_used_bytes,memory_capacity_bytes,packets_processed,packets_queued,packets_dropped
127654435291852,S,0,0,4194304,0,0,0
127654445291883,S,0,0,4194304,0,0,0
127654455291914,S,0,0,4194304,0,0,0
127654465291954,S,0,0,4194304,0,0,0
127654475292255,S,0,0,4194304,0,0,0
127654485292301,S,0,0,4194304,0,0,0
127654495292320,S,0,0,4194304,0,0,0
127654505292355,S,0,0,4194304,0,0,0
127654515292359,S,0,0,4194304,0,0,0
127654525292379,S,0,0,4194304,0,0,0
127654535292420,S,0,0,4194304,0,0,0
127654545292482,S,0,0,4194304,0,0,0
127654555292534,S,0,0,4194304,0,0,0
127654565292585,S,0,0,4194304,0,0,0
127654575292628,S,0,0,4194304,0,0,0
127654585292656,S,0,0,4194304,0,0,0
127654595292672,S,0,0,4194304,0,0,0
127654605292705,S,0,0,4194304,0,0,0
127654615292736,S,0,0,4194304,0,0,0
127654625292753,S,0,0,4194304,0,0,0
127654635292947,S,0,0,4194304,0,0,0
127654645293093,S,0,0,4194304,0,0,0
127654655293143,S,0,0,4194304,0,0,0
127654665293144,S,0,0,4194304,0,0,0
127654675293147,S,0,0,4194304,0,0,0
127654685293192,S,0,0,4194304,0,0,0
127654695293663,S,0,0,4194304,0,0,0
127654705293714,S,0,0,4194304,0,0,0
127654715293724,S,0,0,4194304,0,0,0
127654725293735,S,0,0,4194304,0,0,0
127654735293742,S,0,0,4194304,0,0,0
127654745293923,S,0,0,4194304,0,0,0
127654755293950,S,0,0,4194304,0,0,0
127654765294471,S,0,0,4194304,0,0,0
127654775294550,S,0,0,4194304,0,0,0
127654785294563,S,0,0,4194304,0,0,0
127654795294569,S,0,0,4194304,0,0,0
127654805294646,S,0,0,4194304,0,0,0
127654815294654,S,0,0,4194304,0,0,0
127654825294673,S,0,0,4194304,0,0,0
127654835294696,S,0,0,4194304,0,0,0
127654845294708,S,0,0,4194304,0,0,0
127654855294758,S,0,0,4194304,0,0,0
127654865294791,S,0,0,4194304,0,0,0
127654875294793,S,0,0,4194304,0,0,0
127654885294807,S,0,0,4194304,0,0,0
127654895294828,S,0,0,4194304,0,0,0
127654905298068,S,0,0,4194304,0,0,0
127654915298099,S,0,0,4194304,0,0,0
127654925298164,S,0,0,4194304,0,0,0
127654935298178,S,0,0,4194304,0,0,0
127654945298192,S,0,0,4194304,0,0,0
127654955298193,S,0,0,4194304,0,0,0
127654965298234,S,0,0,4194304,0,0,0
127654975298251,S,0,0,4194304,0,0,0
127654985298269,S,0,0,4194304,0,0,0
127654995298286,S,0,0,4194304,0,0,0
127655005298333,S,0,0,4194304,0,0,0
127655015298361,S,0,0,4194304,0,0,0
127655025298368,S,0,0,4194304,0,0,0
127655035298381,S,0,0,4194304,0,0,0
127655045298418,S,0,0,4194304,0,0,0
127655055298418,S,0,0,4194304,0,0,0
127655065298480,S,0,0,4194304,0,0,0
127655075298495,S,0,0,4194304,0,0,0
127655085298516,S,0,0,4194304,0,0,0
127655095298529,S,0,0,4194304,0,0,0
127655105298562,S,0,0,4194304,0,0,0
127655115298563,S,0,0,4194304,0,0,0
127655125298568,S,0,0,4194304,0,0,0
127655135298633,S,0,0,4194304,0,0,0
127655145298659,S,0,0,4194304,0,0,0
127655155298725,S,0,0,4194304,0,0,0
127655165298744,S,0,0,4194304,0,0,0
127655175298775,S,0,0,4194304,0,0,0
127655185298793,S,0,0,4194304,0,0,0
127655195298834,S,0,0,4194304,0,0,0
127655205298846,S,0,0,4194304,0,0,0
127655215298903,S,0,0,4194304,0,0,0
127655225298913,S,0,0,4194304,0,0,0
127655235298969,S,0,0,4194304,0,0,0
