timestamp_ns,tier,core_utilization_pct,memory_used_bytes,memory_capacity_bytes,packets_processed,packets_queued,packets_dropped
2541806028,H,0,0,4294967296,4,0,0
2642764492,H,0,0,4294967296,8,0,0
2743767082,H,0,0,4294967296,12,0,0
2844785910,H,0,0,4294967296,16,0,0
2945766620,H,0,0,4294967296,20,0,0
3046888479,H,0,0,4294967296,24,0,0
3147776873,H,0,0,4294967296,28,0,0
3248861251,H,0,0,4294967296,32,0,0
3349773561,H,0,0,4294967296,36,0,0
3450766607,H,0,0,4294967296,40,0,0
3551767504,H,0,0,4294967296,44,0,0
3652761817,H,0,0,4294967296,48,0,0
3753765661,H,0,0,4294967296,52,0,0
3854800966,H,0,0,4294967296,56,0,0
3955768606,H,0,0,4294967296,60,0,0
4056754575,H,0,0,4294967296,64,0,0
4157753619,H,0,0,4294967296,68,0,0
4258752138,H,0,0,4294967296,72,0,0
4359753402,H,0,0,4294967296,76,0,0
4460776437,H,0,0,4294967296,78,0,0
4561767369,H,0,0,4294967296,82,0,0
4662762725,H,0,0,4294967296,86,0,0
4763766423,H,0,0,4294967296,90,0,0
4864763708,H,0,0,4294967296,94,0,0
4970263462,H,0,0,4294967296,98,0,0
5070765357,H,0,0,4294967296,102,0,0
5171773733,H,0,0,4294967296,106,0,0
5272761910,H,0,0,4294967296,110,0,0
5373793696,H,0,0,4294967296,114,0,0
5474762075,H,0,0,4294967296,118,0,0
5575793579,H,0,0,4294967296,122,0,0
5676776197,H,0,0,4294967296,126,0,0
5777772105,H,0,0,4294967296,130,0,0
5878764493,H,0,0,4294967296,134,0,0
5979766066,H,0,0,4294967296,138,0,0
6081512479,H,0,0,4294967296,142,0,0
6181759324,H,0,0,4294967296,146,0,0
6282770261,H,0,0,4294967296,150,0,0
6383762180,H,0,0,4294967296,154,0,0
6484759526,H,0,0,4294967296,158,0,0
6585757253,H,0,0,4294967296,162,0,0
6685883991,H,0,0,4294967296,166,0,0
6786768887,H,0,0,4294967296,168,0,0
6887761868,H,0,0,4294967296,172,0,0
6988768368,H,0,0,4294967296,176,0,0
7089771793,H,0,0,4294967296,180,0,0
7190765876,H,0,0,4294967296,184,0,0
7291781202,H,0,0,4294967296,188,0,0
7392766343,H,0,0,4294967296,192,0,0
7493767889,H,0,0,4294967296,196,0,0
7594767650,H,0,0,4294967296,200,0,0
