timestamp_ns,tier,core_utilization_pct,memory_used_bytes,memory_capacity_bytes,packets_processed,packets_queued,packets_dropped
178177095474882,S,0,0,4194304,0,0,0
178177105475360,S,0,0,4194304,0,0,0
178177115475458,S,0,0,4194304,0,0,0
178177125475495,S,0,0,4194304,0,0,0
178177135475547,S,0,0,4194304,0,0,0
178177145475582,S,0,0,4194304,0,0,0
178177155475593,S,0,0,4194304,0,0,0
178177165475625,S,0,0,4194304,0,0,0
178177175475652,S,0,0,4194304,0,0,0
178177185475700,S,0,0,4194304,0,0,0
178177195475715,S,0,0,4194304,0,0,0
178177205475741,S,0,0,4194304,0,0,0
178177215475795,S,0,0,4194304,0,0,0
178177225475851,S,0,0,4194304,0,0,0
178177235475906,S,0,0,4194304,0,0,0
178177245478854,S,0,0,4194304,0,0,0
178177255489081,S,0,0,4194304,0,0,0
178177265489140,S,0,0,4194304,0,0,0
178177275489162,S,0,0,4194304,0,0,0
178177285489200,S,0,0,4194304,0,0,0
178177295489220,S,0,0,4194304,0,0,0
178177305489225,S,0,0,4194304,0,0,0
178177315489228,S,0,0,4194304,0,0,0
178177325489263,S,0,0,4194304,0,0,0
178177335489283,S,0,0,4194304,0,0,0
178177345489301,S,0,0,4194304,0,0,0
178177355489322,S,0,0,4194304,0,0,0
178177365489326,S,0,0,4194304,0,0,0
178177375489347,S,0,0,4194304,0,0,0
178177385489399,S,0,0,4194304,0,0,0
178177395489410,S,0,0,4194304,0,0,0
178177405489415,S,0,0,4194304,0,0,0
178177415489436,S,0,0,4194304,0,0,0
178177425489478,S,0,0,4194304,0,0,0
178177435489491,S,0,0,4194304,0,0,0
178177445489507,S,0,0,4194304,0,0,0
178177455489549,S,0,0,4194304,0,0,0
178177465489565,S,0,0,4194304,0,0,0
178177475489587,S,0,0,4194304,0,0,0
178177485489603,S,0,0,4194304,0,0,0
178177495489613,S,0,0,4194304,0,0,0
178177505489640,S,0,0,4194304,0,0,0
178177515489680,S,0,0,4194304,0,0,0
178177525489702,S,0,0,4194304,0,0,0
178177535489737,S,0,0,4194304,0,0,0
178177545489786,S,0,0,4194304,0,0,0
178177555489796,S,0,0,4194304,0,0,0
178177565489810,S,0,0,4194304,0,0,0
178177575489865,S,0,0,4194304,0,0,0
178177585489877,S,0,0,4194304,0,0,0
178177595489877,S,0,0,4194304,0,0,0
178177605489901,S,0,0,4194304,0,0,0
178177615489905,S,0,0,4194304,0,0,0
178177625489928,S,0,0,4194304,0,0,0
178177635489943,S,0,0,4194304,0,0,0
178177645489976,S,0,0,4194304,0,0,0
178177655489994,S,0,0,4194304,0,0,0
178177665490008,S,0,0,4194304,0,0,0
178177675490051,S,0,0,4194304,0,0,0
178177685490062,S,0,0,4194304,0,0,0
178177695490073,S,0,0,4194304,0,0,0
178177705490125,S,0,0,4194304,0,0,0
178177715490174,S,0,0,4194304,0,0,0
178177725490193,S,0,0,4194304,0,0,0
178177735490201,S,0,0,4194304,0,0,0
178177745490203,S,0,0,4194304,0,0,0
178177755490250,S,0,0,4194304,0,0,0
178177765490301,S,0,0,4194304,0,0,0
178177775490325,S,0,0,4194304,0,0,0
178177785490346,S,0,0,4194304,0,0,0
178177795490354,S,0,0,4194304,0,0,0
178177805490357,S,0,0,4194304,0,0,0
178177815490396,S,0,0,4194304,0,0,0
178177825490409,S,0,0,4194304,0,0,0
178177835490430,S,0,0,4194304,0,0,0
178177845490476,S,0,0,4194304,0,0,0
178177855490521,S,0,0,4194304,0,0,0
178177865490532,S,0,0,4194304,0,0,0
178177875490556,S,0,0,4194304,0,0,0
178177885490580,S,0,0,4194304,0,0,0
178177895490601,S,0,0,4194304,0,0,0
178177905490606,S,0,0,4194304,0,0,0
178177915490606,S,0,0,4194304,0,0,0
178177925490625,S,0,0,4194304,0,0,0
178177935490690,S,0,0,4194304,0,0,0
178177945490747,S,0,0,4194304,0,0,0
178177955490763,S,0,0,4194304,0,0,0
178177965490825,S,0,0,4194304,0,0,0
178177975490833,S,0,0,4194304,0,0,0
178177985490852,S,0,0,4194304,0,0,0
178177995490900,S,0,0,4194304,0,0,0
178178005490912,S,0,0,4194304,0,0,0
178178015490933,S,0,0,4194304,0,0,0
178178025490990,S,0,0,4194304,0,0,0
178178035491015,S,0,0,4194304,0,0,0
178178045491053,S,0,0,4194304,0,0,0
178178055491063,S,0,0,4194304,0,0,0
