timestamp_ns,tier,core_utilization_pct,memory_used_bytes,memory_capacity_bytes,packets_processed,packets_queued,packets_dropped
183386736360445,S,0,0,4194304,0,0,0
183386746360448,S,0,0,4194304,0,0,0
183386756360489,S,0,0,4194304,0,0,0
183386766360501,S,0,0,4194304,0,0,0
183386776360510,S,0,0,4194304,0,0,0
183386786360521,S,0,0,4194304,0,0,0
183386796360538,S,0,0,4194304,0,0,0
183386806360591,S,0,0,4194304,0,0,0
183386816360610,S,0,0,4194304,0,0,0
183386826360677,S,0,0,4194304,0,0,0
183386836360692,S,0,0,4194304,0,0,0
183386846360692,S,0,0,4194304,0,0,0
183386856360750,S,0,0,4194304,0,0,0
183386866360768,S,0,0,4194304,0,0,0
183386876360808,S,0,0,4194304,0,0,0
183386886360837,S,0,0,4194304,0,0,0
183386896360876,S,0,0,4194304,0,0,0
183386906360920,S,0,0,4194304,0,0,0
183386916360952,S,0,0,4194304,0,0,0
183386926361005,S,0,0,4194304,0,0,0
183386936361043,S,0,0,4194304,0,0,0
183386946361064,S,0,0,4194304,0,0,0
183386956361094,S,0,0,4194304,0,0,0
183386966361125,S,0,0,4194304,0,0,0
183386976361159,S,0,0,4194304,0,0,0
183386986361192,S,0,0,4194304,0,0,0
183386996361196,S,0,0,4194304,0,0,0
183387006361218,S,0,0,4194304,0,0,0
183387016361226,S,0,0,4194304,0,0,0
183387026361247,S,0,0,4194304,0,0,0
183387036361257,S,0,0,4194304,0,0,0
183387046361268,S,0,0,4194304,0,0,0
183387056361307,S,0,0,4194304,0,0,0
183387066361349,S,0,0,4194304,0,0,0
183387076361354,S,0,0,4194304,0,0,0
183387086361373,S,0,0,4194304,0,0,0
183387096361422,S,0,0,4194304,0,0,0
183387106361439,S,0,0,4194304,0,0,0
183387116361469,S,0,0,4194304,0,0,0
183387126361496,S,0,0,4194304,0,0,0
183387136361539,S,0,0,4194304,0,0,0
183387146361577,S,0,0,4194304,0,0,0
183387156361633,S,0,0,4194304,0,0,0
183387166361656,S,0,0,4194304,0,0,0
183387176361675,S,0,0,4194304,0,0,0
183387186361708,S,0,0,4194304,0,0,0
183387196361789,S,0,0,4194304,0,0,0
183387206361804,S,0,0,4194304,0,0,0
183387216361849,S,0,0,4194304,0,0,0
183387226361898,S,0,0,4194304,0,0,0
183387236361925,S,0,0,4194304,0,0,0
183387246361947,S,0,0,4194304,0,0,0
183387256361980,S,0,0,4194304,0,0,0
183387266361991,S,0,0,4194304,0,0,0
183387276362001,S,0,0,4194304,0,0,0
183387286362019,S,0,0,4194304,0,0,0
183387296362024,S,0,0,4194304,0,0,0
183387306362056,S,0,0,4194304,0,0,0
183387316362100,S,0,0,4194304,0,0,0
183387326362107,S,0,0,4194304,0,0,0
183387336362134,S,0,0,4194304,0,0,0
183387346362147,S,0,0,4194304,0,0,0
183387356362171,S,0,0,4194304,0,0,0
183387366362196,S,0,0,4194304,0,0,0
183387376362229,S,0,0,4194304,0,0,0
183387386362269,S,0,0,4194304,0,0,0
183387396362324,S,0,0,4194304,0,0,0
183387406362334,S,0,0,4194304,0,0,0
183387416362363,S,0,0,4194304,0,0,0
183387426362383,S,0,0,4194304,0,0,0
183387436362444,S,0,0,4194304,0,0,0
183387446362491,S,0,0,4194304,0,0,0
183387456362496,S,0,0,4194304,0,0,0
183387466362511,S,0,0,4194304,0,0,0
183387476362558,S,0,0,4194304,0,0,0
183387486362580,S,0,0,4194304,0,0,0
183387496362645,S,0,0,4194304,0,0,0
183387506362680,S,0,0,4194304,0,0,0
183387516362731,S,0,0,4194304,0,0,0
183387526362732,S,0,0,4194304,0,0,0
183387536362768,S,0,0,4194304,0,0,0
183387546362786,S,0,0,4194304,0,0,0
183387556362798,S,0,0,4194304,0,0,0
183387566362803,S,0,0,4194304,0,0,0
183387576362820,S,0,0,4194304,0,0,0
183387586362827,S,0,0,4194304,0,0,0
183387596362868,S,0,0,4194304,0,0,0
183387606362896,S,0,0,4194304,0,0,0
183387616362913,S,0,0,4194304,0,0,0
183387626362932,S,0,0,4194304,0,0,0
183387636362935,S,0,0,4194304,0,0,0
183387646362953,S,0,0,4194304,0,0,0
183387656362973,S,0,0,4194304,0,0,0
183387666362980,S,0,0,4194304,0,0,0
183387676363036,S,0,0,4194304,0,0,0
183387686363036,S,0,0,4194304,0,0,0
183387696363079,S,0,0,4194304,0,0,0
183387706363145,S,0,0,4194304,0,0,0
183387716363203,S,0,0,4194304,0,0,0
183387726363259,S,0,0,4194304,0,0,0
183387736363277,S,0,0,4194304,0,0,0
183387746363281,S,0,0,4194304,0,0,0
183387756363309,S,0,0,4194304,0,0,0
183387766363363,S,0,0,4194304,0,0,0
183387776363383,S,0,0,4194304,0,0,0
183387786363419,S,0,0,4194304,0,0,0
183387796363473,S,0,0,4194304,0,0,0
183387806375848,S,0,0,4194304,0,0,0
183387816375896,S,0,0,4194304,0,0,0
183387826375950,S,0,0,4194304,0,0,0
183387836375991,S,0,0,4194304,0,0,0
183387846376050,S,0,0,4194304,0,0,0
183387856376111,S,0,0,4194304,0,0,0
183387866376171,S,0,0,4194304,0,0,0
183387876376222,S,0,0,4194304,0,0,0
183387886376252,S,0,0,4194304,0,0,0
183387896376297,S,0,0,4194304,0,0,0
183387906376347,S,0,0,4194304,0,0,0
183387916376351,S,0,0,4194304,0,0,0
183387926376356,S,0,0,4194304,0,0,0
183387936376415,S,0,0,4194304,0,0,0
183387946376430,S,0,0,4194304,0,0,0
183387956376483,S,0,0,4194304,0,0,0
183387966376532,S,0,0,4194304,0,0,0
183387976376563,S,0,0,4194304,0,0,0
183387986376572,S,0,0,4194304,0,0,0
183387996376595,S,0,0,4194304,0,0,0
183388006376630,S,0,0,4194304,0,0,0
183388016376640,S,0,0,4194304,0,0,0
183388026577020,S,0,0,4194304,0,0,0
183388036577095,S,0,0,4194304,0,0,0
183388047954430,S,0,0,4194304,0,0,0
183388057955272,S,0,0,4194304,0,0,0
183388067955295,S,0,0,4194304,0,0,0
183388077955308,S,0,0,4194304,0,0,0
183388087955310,S,0,0,4194304,0,0,0
183388097960431,S,0,0,4194304,0,0,0
183388107960439,S,0,0,4194304,0,0,0
183388117960439,S,0,0,4194304,0,0,0
183388127960486,S,0,0,4194304,0,0,0
