placement_config,primitive_type,workload_params,latency_mean_ns,latency_p50_ns,latency_p99_ns,throughput_ops_per_sec,host_cpu_utilization_pct,host_cpu_utilization_peak_pct,switch_stage_utilization_pct,switch_stage_utilization_peak_pct,dpu_core_utilization_pct,dpu_core_utilization_peak_pct,dpu_memory_utilization_pct,dpu_memory_utilization_peak_pct,exception_rate_pct,overflow_rate_pct
dpu_only,paxos,"n=500,d=0",716081246.012,716085592.0,721569533.53,692.8273229258244,0.0,0.0,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0
